,PWSID,Reporting_Month,Production_Reported,Percent_Residential_Use,Population_Served,R_GPCD_Reported,Hydrologic_Region,County
1326,CA4110001,2016-05-15,76262340,85,26730,78.23,San Francisco Bay,SAN MATEO
1327,CA4110001,2016-04-15,62021168,85,26730,65.74,San Francisco Bay,SAN MATEO
1328,CA4110001,2016-03-15,53271812,85,26730,54.65,San Francisco Bay,SAN MATEO
1329,CA4110001,2016-02-15,53366060,85,26730,58.5,San Francisco Bay,SAN MATEO
1330,CA4110001,2016-01-15,52166268,85,26730,53.51,San Francisco Bay,SAN MATEO
1331,CA4110001,2015-12-15,52676404,85,26730,54.03,San Francisco Bay,SAN MATEO
1332,CA4110001,2015-11-15,58144284,85,26030,62,San Francisco Bay,SAN MATEO
1333,CA4110001,2015-10-15,73562060,85,26730,75,San Francisco Bay,SAN MATEO
1334,CA4110001,2015-09-15,78883332,85,26730,83.62,San Francisco Bay,SAN MATEO
1335,CA4110001,2015-08-15,79910336,85,26730,82,San Francisco Bay,SAN MATEO
1336,CA4110001,2015-07-15,79017972,85,26730,82.3,San Francisco Bay,SAN MATEO
1337,CA4110001,2015-06-15,77689524,85,26730,73.5,San Francisco Bay,SAN MATEO
1338,CA4110001,2015-05-15,73158888,85,26730,75,San Francisco Bay,SAN MATEO
1339,CA4110001,2015-04-15,68435268,85,26730,72.54,San Francisco Bay,SAN MATEO
1340,CA4110001,2015-03-15,77014828,85,26030,81,San Francisco Bay,SAN MATEO
1341,CA4110001,2015-02-15,59676936,85,26030,69.6,San Francisco Bay,SAN MATEO
1342,CA4110001,2015-01-15,61605280,85,26030,65,San Francisco Bay,SAN MATEO
1343,CA4110001,2014-12-15,54480580,85,26030,57.39,San Francisco Bay,SAN MATEO
1344,CA4110001,2014-11-15,64829160,85,26030,70.57,San Francisco Bay,SAN MATEO
1345,CA4110001,2014-10-15,82019696,85,26030,92,San Francisco Bay,SAN MATEO
1346,CA3710029,2020-05-15,572096600.7,65,86478,139,South Coast,SAN DIEGO
1347,CA3710029,2020-04-15,300597547.5,68,86478,79,South Coast,SAN DIEGO
1348,CA3710029,2020-03-15,268859660.1,71,86478,71,South Coast,SAN DIEGO
1349,CA3710029,2020-02-15,334518636.6,74,86478,102,South Coast,SAN DIEGO
1350,CA3710029,2020-01-15,291441134.4,76,86478,83,South Coast,SAN DIEGO
1351,CA3710029,2019-12-15,217635882.9,78,86478,63,South Coast,SAN DIEGO
1352,CA3710029,2019-11-15,437487552.6,73,86478,123,South Coast,SAN DIEGO
1353,CA3710029,2019-10-15,598718627.4,68,86478,152,South Coast,SAN DIEGO
1354,CA3710029,2019-09-15,613153826.7,65,86478,154,South Coast,SAN DIEGO
1355,CA3710029,2019-08-15,679138654.2,64,86478,162,South Coast,SAN DIEGO
1356,CA3710029,2019-07-15,649225532.4,65,86478,157,South Coast,SAN DIEGO
1357,CA3710029,2019-06-15,537686735.1,66,86478,137,South Coast,SAN DIEGO
1358,CA3710029,2019-05-15,431589649.5,65,86478,105,South Coast,SAN DIEGO
1359,CA3710029,2019-04-15,485061798.6,68,86478,127,South Coast,SAN DIEGO
1360,CA3710029,2019-03-15,264688767.3,71,86478,70,South Coast,SAN DIEGO
1361,CA3710029,2019-02-15,181270911.3,74,86000,56,South Coast,SAN DIEGO
1362,CA3710029,2019-01-15,242921920.5,76,86000,72,South Coast,SAN DIEGO
1363,CA3710029,2018-12-15,257487460.2,78,86000,80,South Coast,SAN DIEGO
1364,CA3710029,2018-11-15,489330446.7,73,86000,130,South Coast,SAN DIEGO
1365,CA3710029,2018-10-15,515007505.5,68,86000,131,South Coast,SAN DIEGO
1366,CA3710029,2018-09-15,632835227.1,65,86000,159,South Coast,SAN DIEGO
1367,CA3710029,2018-08-15,716774444.7,64,86000,172,South Coast,SAN DIEGO
1368,CA3710029,2018-07-15,699895362.9,65,86000,171,South Coast,SAN DIEGO
1369,CA3710029,2018-06-15,618628123.5,66,86000,158,South Coast,SAN DIEGO
1370,CA3710029,2018-05-15,561767124,65,86000,137,South Coast,SAN DIEGO
1371,CA3710029,2018-04-15,512433282.6,68,86000,135,South Coast,SAN DIEGO
1372,CA3710029,2018-03-15,306756131.4,71,86000,82,South Coast,SAN DIEGO
1373,CA3710029,2018-02-15,387306498.6,74,84351,121,South Coast,SAN DIEGO
1374,CA3710029,2018-01-15,359120387.1,76,84351,104,South Coast,SAN DIEGO
1375,CA3710029,2017-12-15,486300032.4,78,84351,145,South Coast,SAN DIEGO
1376,CA3710029,2017-11-15,501712784.7,73,84351,145,South Coast,SAN DIEGO
1377,CA3710029,2017-10-15,620876495.4,68,84351,161,South Coast,SAN DIEGO
1378,CA3710029,2017-09-15,622016973.9,65,84351,153,South Coast,SAN DIEGO
1379,CA3710029,2017-08-15,679497090.3,64,84351,166,South Coast,SAN DIEGO
1380,CA3710029,2017-07-15,675619463.4,65,84351,171,South Coast,SAN DIEGO
1381,CA3710029,2017-06-15,598066925.4,66,84351,156,South Coast,SAN DIEGO
1382,CA3710029,2017-05-15,547560020.4,65,84351,136,South Coast,SAN DIEGO
1383,CA3710029,2017-04-15,540358713.3,68,84351,145,South Coast,SAN DIEGO
1384,CA3710029,2017-03-15,337549050.9,71,84351,92,South Coast,SAN DIEGO
1385,CA3710029,2017-02-15,195217334.1,74,84351,61,South Coast,SAN DIEGO
1386,CA3710029,2017-01-15,194272366.2,76,84351,56,South Coast,SAN DIEGO
1387,CA3710029,2016-12-15,304279663.8,78,84351,91,South Coast,SAN DIEGO
1388,CA3710029,2016-11-15,451629486,73,84351,130,South Coast,SAN DIEGO
1389,CA3710029,2016-10-15,579037227,68,84351,151,South Coast,SAN DIEGO
1390,CA3710029,2016-09-15,589106022.9,65,84351,151,South Coast,SAN DIEGO
1391,CA3710029,2016-08-15,691227726.3,64,84351,173,South Coast,SAN DIEGO
1392,CA3710029,2016-07-15,665713593,65,84351,169,South Coast,SAN DIEGO
1393,CA3710029,2016-06-15,562190730.3,66,84351,150,South Coast,SAN DIEGO
1394,CA3710029,2016-05-15,486625883.4,65,84351,128,South Coast,SAN DIEGO
1395,CA3710029,2016-04-15,427418756.7,68,84351,118,South Coast,SAN DIEGO
1396,CA3710029,2016-03-15,374793820.2,71,84351,105,South Coast,SAN DIEGO
1397,CA3710029,2016-02-15,362020461,74,84351,110,South Coast,SAN DIEGO
1398,CA3710029,2016-01-15,251687312.4,76,84351,70,South Coast,SAN DIEGO
1399,CA3710029,2015-12-15,331781488.2,78,84351,95,South Coast,SAN DIEGO
1400,CA3710029,2015-11-15,398255092.2,73,84351,115,South Coast,SAN DIEGO
1401,CA3710029,2015-10-15,464761281.3,68,84351,121,South Coast,SAN DIEGO
1402,CA3710029,2015-09-15,516864856.2,65,84351,127,South Coast,SAN DIEGO
1403,CA3710029,2015-08-15,569489792.7,64,84351,139,South Coast,SAN DIEGO
1404,CA3710029,2015-07-15,473265992.4,65,84351,118,South Coast,SAN DIEGO
1405,CA3710029,2015-06-15,510836612.7,64,84351,129.2,South Coast,SAN DIEGO
1406,CA3710029,2015-05-15,428656990.5,66,83368,109,South Coast,SAN DIEGO
1407,CA3710029,2015-04-15,554826497.7,66,83368,144,South Coast,SAN DIEGO
1408,CA3710029,2015-03-15,493762020.3,68,83368,130,South Coast,SAN DIEGO
1409,CA3710029,2015-02-15,398418017.7,71,83368,121,South Coast,SAN DIEGO
1410,CA3710029,2015-01-15,333117477.3,74,83368,95,South Coast,SAN DIEGO
1411,CA3710029,2014-12-15,244681515.9,76,83368,72,South Coast,SAN DIEGO
1412,CA3710029,2014-11-15,496564338.9,80,83368,159,South Coast,SAN DIEGO
1413,CA3710029,2014-10-15,661379774.7,73,83368,187,South Coast,SAN DIEGO
1414,CA3710029,2014-09-15,716644104.3,68,83368,198,South Coast,SAN DIEGO
1415,CA3710029,2014-08-15,729938825.1,65,83368,184,South Coast,SAN DIEGO
1416,CA3710029,2014-07-15,801560874.9,64,83368,198,South Coast,SAN DIEGO
1417,CA3710029,2014-06-15,768552168.6,65,82355,202,South Coast,SAN DIEGO
1418,CA4110013,2020-05-15,176964832,90,109139,49,San Francisco Bay,SAN MATEO
1419,CA4110013,2020-04-15,191039200,85,109139,55,San Francisco Bay,SAN MATEO
1420,CA4110013,2020-03-15,180538028,77,109139,50,San Francisco Bay,SAN MATEO
1421,CA4110013,2020-02-15,163510556,83,109139,49,San Francisco Bay,SAN MATEO
1422,CA4110013,2020-01-15,183848676,83,109139,51,San Francisco Bay,SAN MATEO
1423,CA4110013,2019-12-15,196999264,82,109139,56,San Francisco Bay,SAN MATEO
1424,CA4110013,2019-11-15,184150120,82,109139,55,San Francisco Bay,SAN MATEO
1425,CA4110013,2019-10-15,215252708,80,109139,62,San Francisco Bay,SAN MATEO
1426,CA4110013,2019-09-15,171113228,82,109139,51,San Francisco Bay,SAN MATEO
1427,CA4110013,2019-08-15,198549120,79,109139,57,San Francisco Bay,SAN MATEO
1428,CA4110013,2019-07-15,181680972,81,109139,54,San Francisco Bay,SAN MATEO
1429,CA4110013,2019-06-15,169944852,81,109139,50,San Francisco Bay,SAN MATEO
1430,CA4110013,2019-05-15,191523904,83,109139,55,San Francisco Bay,SAN MATEO
1431,CA4110013,2019-04-15,170361488,84,109139,50,San Francisco Bay,SAN MATEO
1432,CA4110013,2019-03-15,209957092.4,83,109139,60,San Francisco Bay,SAN MATEO
1433,CA4110013,2019-02-15,157698596,84,109139,50,San Francisco Bay,SAN MATEO
1434,CA4110013,2019-01-15,180393813.6,83,109139,52,San Francisco Bay,SAN MATEO
1435,CA4110013,2018-12-15,162581091.2,81,109139,47,San Francisco Bay,SAN MATEO
1436,CA4110013,2018-11-15,183046820,81,109139,55,San Francisco Bay,SAN MATEO
1437,CA4110013,2018-10-15,177090840.1,80,109139,51,San Francisco Bay,SAN MATEO
1438,CA4110013,2018-09-15,159610484,81,109139,48,San Francisco Bay,SAN MATEO
1439,CA4110013,2018-08-15,202773076,79,109139,58,San Francisco Bay,SAN MATEO
1440,CA4110013,2018-07-15,173668351.1,80,109139,50,San Francisco Bay,SAN MATEO
1441,CA4110013,2018-06-15,173607060,79,109139,52,San Francisco Bay,SAN MATEO
1442,CA4110013,2018-05-15,194951763.6,80,109139,56,San Francisco Bay,SAN MATEO
1443,CA4110013,2018-04-15,162408004,94,109139,48,San Francisco Bay,SAN MATEO
1444,CA4110013,2018-03-15,175181375.6,94,109139,48.67,San Francisco Bay,SAN MATEO
1445,CA4110013,2018-02-15,150202888,94,109139,41.73,San Francisco Bay,SAN MATEO
1446,CA4110013,2018-01-15,163412493.2,94,109139,45.4,San Francisco Bay,SAN MATEO
1447,CA4110013,2017-12-15,166430897.6,94,109139,46.24,San Francisco Bay,SAN MATEO
1448,CA4110013,2017-11-15,182221776,94,109139,50.63,San Francisco Bay,SAN MATEO
1449,CA4110013,2017-10-15,176226556,94,109139,48.96,San Francisco Bay,SAN MATEO
1450,CA4110013,2017-09-15,189750396,94,109139,52.72,San Francisco Bay,SAN MATEO
1451,CA4110013,2017-08-15,189464660,94,109139,52.64,San Francisco Bay,SAN MATEO
1452,CA4110013,2017-07-15,158484744,94,109139,45.52,San Francisco Bay,SAN MATEO
1453,CA4110013,2017-06-15,210967416,94,109139,58.61,San Francisco Bay,SAN MATEO
1454,CA4110013,2017-05-15,184263816,94,109139,51.19,San Francisco Bay,SAN MATEO
1455,CA4110013,2017-04-15,163702792,94,109139,45.48,San Francisco Bay,SAN MATEO
1456,CA4110013,2017-03-15,179865576,94,109139,49.97,San Francisco Bay,SAN MATEO
1457,CA4110013,2017-02-15,162533668,94,109139,45.16,San Francisco Bay,SAN MATEO
1458,CA4110013,2017-01-15,160977828,94,109139,44.73,San Francisco Bay,SAN MATEO
1459,CA4110013,2016-12-15,192224780,88,109139,53.29,San Francisco Bay,SAN MATEO
1460,CA4110013,2016-11-15,168460072,79,109139,48.36,San Francisco Bay,SAN MATEO
1461,CA4110013,2016-10-15,174482220,84,109139,50,San Francisco Bay,SAN MATEO
1462,CA4110013,2016-09-15,185604980,94,109139,53,San Francisco Bay,SAN MATEO
1463,CA4110013,2016-08-15,200344320,94,109139,56,San Francisco Bay,SAN MATEO
1464,CA4110013,2016-07-15,180432560,94,109139,50,San Francisco Bay,SAN MATEO
1465,CA4110013,2016-06-15,203835984,94,109139,59,San Francisco Bay,SAN MATEO
1466,CA4110013,2016-05-15,182107332,94,109139,51,San Francisco Bay,SAN MATEO
1467,CA4110013,2016-04-15,185201060,94,109139,53,San Francisco Bay,SAN MATEO
1468,CA4110013,2016-03-15,190266516,94,109139,53,San Francisco Bay,SAN MATEO
1469,CA4110013,2016-02-15,186544468,94,109139,55,San Francisco Bay,SAN MATEO
1470,CA4110013,2016-01-15,174503164,94,109139,48,San Francisco Bay,SAN MATEO
1471,CA4110013,2015-12-15,169926152,94,105810,49,San Francisco Bay,SAN MATEO
1472,CA4110013,2015-11-15,185479316,94,105810,55,San Francisco Bay,SAN MATEO
1473,CA4110013,2015-10-15,199052524,94,105810,57,San Francisco Bay,SAN MATEO
1474,CA4110013,2015-09-15,195221268,94,105810,58,San Francisco Bay,SAN MATEO
1475,CA4110013,2015-08-15,190998060,94,105810,54.7,San Francisco Bay,SAN MATEO
1476,CA4110013,2015-07-15,193225604,94,105810,55,San Francisco Bay,SAN MATEO
1477,CA4110013,2015-06-15,168736084,94,105810,50,San Francisco Bay,SAN MATEO
1478,CA4110013,2015-05-15,164452288,94,105810,47,San Francisco Bay,SAN MATEO
1479,CA4110013,2015-04-15,185020044,94,105810,55,San Francisco Bay,SAN MATEO
1480,CA4110013,2015-03-15,173884568,94,105810,50,San Francisco Bay,SAN MATEO
1481,CA4110013,2015-02-15,158083816,94,105810,50,San Francisco Bay,SAN MATEO
1482,CA4110013,2015-01-15,184043156,94,105810,53,San Francisco Bay,SAN MATEO
1483,CA4110013,2014-12-15,184085044,96,105576,50.5,San Francisco Bay,SAN MATEO
1484,CA4110013,2014-11-15,164755976,95,104462,44,San Francisco Bay,SAN MATEO
1485,CA4110013,2014-10-15,191156688.4,95,104462,43.5,San Francisco Bay,SAN MATEO
1486,CA4110013,2014-09-15,181470372.6,96,104462,43.5,San Francisco Bay,SAN MATEO
1487,CA4110013,2014-08-15,196326812,96,103347,48,San Francisco Bay,SAN MATEO
1488,CA4110013,2014-07-15,206599844,96,103347,48,San Francisco Bay,SAN MATEO
1489,CA4110013,2014-06-15,194466536,96,103347,48,San Francisco Bay,SAN MATEO
1490,CA1510005,2020-05-15,271987000,47,53764,77,Tulare Lake,KERN
1491,CA1510005,2020-04-15,178413000,52,53764,58,Tulare Lake,KERN
1492,CA1510005,2020-03-15,173461000,56,53764,58,Tulare Lake,KERN
1493,CA1510005,2020-02-15,159412000,50,52658,51,Tulare Lake,KERN
1494,CA1510005,2020-01-15,146622000,58,52658,51,Tulare Lake,KERN
1495,CA1510005,2019-12-15,149919000,57,52658,53,Tulare Lake,KERN
1496,CA1510005,2019-11-15,186156000,58,52658,82,Tulare Lake,KERN
1497,CA1510005,2019-10-15,233374000,58,52658,82,Tulare Lake,KERN
1498,CA1510005,2019-09-15,264813000,57,52658,96,Tulare Lake,KERN
1499,CA1510005,2019-08-15,311618000,58,52658,110,Tulare Lake,KERN
1500,CA1510005,2019-07-15,312991000,50,52658,96,Tulare Lake,KERN
1501,CA1510005,2019-06-15,292228000,40,52658,74,Tulare Lake,KERN
1502,CA1510005,2019-05-15,230837000,60,52658,84,Tulare Lake,KERN
1503,CA1510005,2019-04-15,234184000,40,52658,60,Tulare Lake,KERN
1504,CA1510005,2019-03-15,163387000,44,52658,44,Tulare Lake,KERN
1505,CA1510005,2019-02-15,134228000,61,52658,56,Tulare Lake,KERN
1506,CA1510005,2019-01-15,154895000,47,52658,44,Tulare Lake,KERN
1507,CA1510005,2018-12-15,154010000,47,57812,41,Tulare Lake,KERN
1508,CA1510005,2018-11-15,193918000,63,57812,70,Tulare Lake,KERN
1509,CA1510005,2018-10-15,227835000,55,57812,70,Tulare Lake,KERN
1510,CA1510005,2018-09-15,266667000,59,57812,91,Tulare Lake,KERN
1511,CA1510005,2018-08-15,312060000,55,57812,96,Tulare Lake,KERN
1512,CA1510005,2018-07-15,327013000,48,57812,84,Tulare Lake,KERN
1513,CA1510005,2018-06-15,302763000,48,57812,84,Tulare Lake,KERN
1514,CA1510005,2018-05-15,276225000,43,57812,66,Tulare Lake,KERN
1515,CA1510005,2018-04-15,212953000,43,57812,53,Tulare Lake,KERN
1516,CA1510005,2018-03-15,164819000,50,57812,46,Tulare Lake,KERN
1517,CA1510005,2018-02-15,166704000,55,57812,57,Tulare Lake,KERN
1518,CA1510005,2018-01-15,153040000,61,57812,52,Tulare Lake,KERN
1519,CA1510005,2017-12-15,168286000,59,56623,57,Tulare Lake,KERN
1520,CA1510005,2017-11-15,191186000,64,56623,72,Tulare Lake,KERN
1521,CA1510005,2017-10-15,223534000,53,56623,71,Tulare Lake,KERN
1522,CA1510005,2017-09-15,261107000,61,56623,94,Tulare Lake,KERN
1523,CA1510005,2017-08-15,308578000,54,56623,96,Tulare Lake,KERN
1524,CA1510005,2017-07-15,328162000,52,56623,98,Tulare Lake,KERN
1525,CA1510005,2017-06-15,306825000,48,56623,86,Tulare Lake,KERN
1526,CA1510005,2017-05-15,280093000,43,56623,68,Tulare Lake,KERN
1527,CA1510005,2017-04-15,211247000,49,56623,60,Tulare Lake,KERN
1528,CA1510005,2017-03-15,171910000,45,56623,44,Tulare Lake,KERN
1529,CA1510005,2017-02-15,129855000,61,56623,50,Tulare Lake,KERN
1530,CA1510005,2017-01-15,143281000,56,56623,46,Tulare Lake,KERN
1531,CA1510005,2016-12-15,154024000,51,55459,46,Tulare Lake,KERN
1532,CA1510005,2016-11-15,179649000,54,55459,58,Tulare Lake,KERN
1533,CA1510005,2016-10-15,229749600,53,55459,71,Tulare Lake,KERN
1534,CA1510005,2016-09-15,263310000,54,55459,86,Tulare Lake,KERN
1535,CA1510005,2016-08-15,307977000,53,55459,96,Tulare Lake,KERN
1536,CA1510005,2016-07-15,309177000,64,55459,115,Tulare Lake,KERN
1537,CA1510005,2016-06-15,281048000,60,55159,101,Tulare Lake,KERN
1538,CA1510005,2016-05-15,249138000,60,55459,86,Tulare Lake,KERN
1539,CA1510005,2016-04-15,213899000,55,55459,71,Tulare Lake,KERN
1540,CA1510005,2016-03-15,174468000,61,55459,62,Tulare Lake,KERN
1541,CA1510005,2016-02-15,143432000,52,55459,46,Tulare Lake,KERN
1542,CA1510005,2016-01-15,145545000,52,55459,44,Tulare Lake,KERN
1543,CA1510005,2015-12-15,151825000,51,54318,46,Tulare Lake,KERN
1544,CA1510005,2015-11-15,165789000,49,54318,50,Tulare Lake,KERN
1545,CA1510005,2015-10-15,212734000,48,54318,61,Tulare Lake,KERN
1546,CA1510005,2015-09-15,260049000,51,54318,81,Tulare Lake,KERN
1547,CA1510005,2015-08-15,284978000,57,54318,96,Tulare Lake,KERN
1548,CA1510005,2015-07-15,283010000,54,54318,91,Tulare Lake,KERN
1549,CA1510005,2015-06-15,269340000,53,54318,87,Tulare Lake,KERN
1550,CA1510005,2015-05-15,253230000,51,54318,76.74,Tulare Lake,KERN
1551,CA1510005,2015-04-15,243607000,36,54318,53,Tulare Lake,KERN
1552,CA1510005,2015-03-15,208810000,63,48957,87,Tulare Lake,KERN
1553,CA1510005,2015-02-15,153370000,63,48957,70,Tulare Lake,KERN
1554,CA1510005,2015-01-15,160760000,63,48957,67,Tulare Lake,KERN
1555,CA1510005,2014-12-15,162700000,63,48957,68,Tulare Lake,KERN
1556,CA1510005,2014-11-15,185300000,63,48957,80,Tulare Lake,KERN
1557,CA1510005,2014-10-15,257300000,63,48957,107,Tulare Lake,KERN
1558,CA1510005,2014-09-15,289000000,63,48957,125,Tulare Lake,KERN
1559,CA3010001,2020-05-15,1685953074,55,363907,82,South Coast,ORANGE
1560,CA3010001,2020-04-15,1136568288,55,363907,57,South Coast,ORANGE
1561,CA3010001,2020-03-15,1188378597,55,363907,58,South Coast,ORANGE
1562,CA3010001,2020-02-15,1308291765,55,363907,72.8,South Coast,ORANGE
1563,CA3010001,2020-01-15,1275054963,55,363907,66.3,South Coast,ORANGE
1564,CA3010001,2019-12-15,1156119348,55,363907,60.2,South Coast,ORANGE
1565,CA3010001,2019-11-15,1522701723,55,363907,81.9,South Coast,ORANGE
1566,CA3010001,2019-10-15,1781753268,55,363907,92.7,South Coast,ORANGE
1567,CA3010001,2019-09-15,1866148677,55,363907,100.4,South Coast,ORANGE
1568,CA3010001,2019-08-15,1889284098,55,362896,98.3,South Coast,ORANGE
1569,CA3010001,2019-07-15,1965207381,55,362896,102.3,South Coast,ORANGE
1570,CA3010001,2019-06-15,1558545333,55,362896,83.8,South Coast,ORANGE
1571,CA3010001,2019-05-15,1468284606,55,362896,76.4,South Coast,ORANGE
1572,CA3010001,2019-04-15,1551702462,55,362896,83.4,South Coast,ORANGE
1573,CA3010001,2019-03-15,1218356889,55,362896,63.4,South Coast,ORANGE
1574,CA3010001,2019-02-15,971687682,55,362896,56,South Coast,ORANGE
1575,CA3010001,2019-01-15,1209558912,55,362896,62.9,South Coast,ORANGE
1576,CA3010001,2018-12-15,1248986883,55,362896,65.1,South Coast,ORANGE
1577,CA3010001,2018-11-15,1525308531,55,362896,82,South Coast,ORANGE
1578,CA3010001,2018-10-15,1828675812,55,362896,95.2,South Coast,ORANGE
1579,CA3010001,2018-09-15,1787618586,55,362896,96.1,South Coast,ORANGE
1580,CA3010001,2018-08-15,2069805552,55,362896,107.7,South Coast,ORANGE
1581,CA3010001,2018-07-15,2033310240,55,362896,105.8,South Coast,ORANGE
1582,CA3010001,2018-06-15,1731898065,54,361189,93.1,South Coast,ORANGE
1583,CA3010001,2018-05-15,1677155097,54,361189,87.3,South Coast,ORANGE
1584,CA3010001,2018-04-15,1524330978,54,361189,82,South Coast,ORANGE
1585,CA3010001,2018-03-15,1231065078,54,361189,64.1,South Coast,ORANGE
1586,CA3010001,2018-02-15,1318393146,54,361189,76,South Coast,ORANGE
1587,CA3010001,2018-01-15,1395945684,54,361189,72.6,South Coast,ORANGE
1588,CA3010001,2017-12-15,1637075424,54,361189,85.2,South Coast,ORANGE
1589,CA3010001,2017-11-15,1567017459,54,361189,84.3,South Coast,ORANGE
1590,CA3010001,2017-10-15,1790551245,54,361189,93.2,South Coast,ORANGE
1591,CA3010001,2017-09-15,1887654843,54,361189,101.5,South Coast,ORANGE
1592,CA3010001,2017-08-15,1963252275,54,361189,102.2,South Coast,ORANGE
1593,CA3010001,2017-07-15,1947285576,54,361189,101.3,South Coast,ORANGE
1594,CA3010001,2017-06-15,1774258695,56.4,360972,95.4,South Coast,ORANGE
1595,CA3010001,2017-05-15,1744932105,56.4,360972,90.8,South Coast,ORANGE
1596,CA3010001,2017-04-15,1592107986,56.4,360972,85.6,South Coast,ORANGE
1597,CA3010001,2017-03-15,1382585793,56.4,360972,72,South Coast,ORANGE
1598,CA3010001,2017-02-15,964193109,56.4,360972,55.5,South Coast,ORANGE
1599,CA3010001,2017-01-15,1071072237,56.4,360972,55.7,South Coast,ORANGE
1600,CA3010001,2016-12-15,1237907949,56.4,360972,64.4,South Coast,ORANGE
1601,CA3010001,2016-11-15,1435373655,56.4,360972,77.2,South Coast,ORANGE
1602,CA3010001,2016-10-15,1615569258,56.4,360972,84.1,South Coast,ORANGE
1603,CA3010001,2016-09-15,1654997229,56.4,360972,89,South Coast,ORANGE
1604,CA3010001,2016-08-15,1870710591,56.4,360972,97.4,South Coast,ORANGE
1605,CA3010001,2016-07-15,1913071221,56.4,360972,99.6,South Coast,ORANGE
